,CustomerID,Monetory,Frequency,Recency,RecencyCluster,FrequencyCluster,MonetoryCluster,RFMCombined
3440,18188.0,1571.8899999999999,3,5,4,2,2,422
3441,18189.0,457.14,1,67,3,1,1,311
3442,18192.0,957.9699999999999,1,61,3,1,2,312
3443,18193.0,233.81000000000006,2,140,1,1,1,111
3444,18194.0,895.9999999999999,2,54,3,1,2,312
3445,18196.0,238.34999999999994,1,85,2,1,1,211
3446,18198.0,1590.15,9,21,4,4,2,442
3447,18200.0,163.8,1,96,2,1,1,211
3448,18203.0,160.42000000000002,1,147,1,1,1,111
3449,18204.0,1429.87,3,61,3,2,2,322
3450,18205.0,517.3599999999999,2,26,4,1,1,411
3451,18209.0,139.10000000000002,1,18,4,1,1,411
3452,18210.0,2301.08,4,-1,4,2,3,423
3453,18211.0,462.16999999999996,4,15,4,2,1,421
3454,18215.0,299.34000000000003,1,79,2,1,1,211
3455,18216.0,481.75,1,21,4,1,1,411
3456,18217.0,621.75,2,19,4,1,1,411
3457,18219.0,865.0900000000001,5,25,4,3,2,432
3458,18221.0,798.8399999999999,5,12,4,3,2,432
3459,18222.0,443.0,1,82,2,1,1,211
3460,18223.0,3052.46,12,21,4,4,3,443
3461,18225.0,3461.37,8,11,4,4,3,443
3462,18226.0,2983.4300000000003,8,28,4,4,3,443
3463,18228.0,769.2,3,40,3,2,1,321
3464,18229.0,4418.2,12,1,4,4,4,444
3465,18230.0,1543.3000000000002,5,-1,4,3,2,432
3466,18232.0,211.49,3,71,3,2,1,321
3467,18235.0,1366.02,2,61,3,1,2,312
3468,18236.0,759.04,5,19,4,3,1,431
3469,18237.0,861.35,4,55,3,2,2,322
3470,18240.0,422.58000000000004,1,36,3,1,1,311
3472,18242.0,1538.41,2,62,3,1,2,312
3473,18245.0,366.51999999999987,2,139,1,1,1,111
3474,18246.0,363.2,1,13,4,1,1,411
3475,18248.0,783.02,4,103,2,2,1,221
3476,18249.0,95.34,1,7,4,1,1,411
3478,18252.0,526.6699999999997,2,40,3,1,1,311
3479,18255.0,103.3,1,79,2,1,1,211
3480,18257.0,1603.2300000000002,6,29,4,3,2,432
3481,18259.0,1962.3000000000002,2,14,4,1,3,413
3482,18260.0,427.13000000000005,1,162,1,1,1,111
3483,18261.0,324.24,2,33,3,1,1,311
3484,18262.0,149.48,1,130,1,1,1,111
3485,18263.0,903.48,3,13,4,2,2,422
3486,18265.0,801.5100000000001,2,62,3,1,2,312
3488,18270.0,171.2,1,28,4,1,1,411
3489,18272.0,1730.1599999999999,3,35,3,2,2,322
3490,18273.0,102.0,1,85,2,1,1,211
3492,18276.0,323.3599999999999,3,11,4,2,1,421
3493,18277.0,110.38,1,48,3,1,1,311
3494,18278.0,173.89999999999998,1,63,3,1,1,311
3495,18281.0,80.82,1,170,1,1,1,111
3496,18282.0,98.75999999999999,2,112,2,1,1,211
3497,18283.0,1351.83,10,-1,4,4,2,442
3498,18287.0,1072.0,2,32,3,1,2,312
